X,Y,AREACD
365653,174284,E01014926
365673,401092,E01006338
365680,369508,E01018681
365709,406196,E01004894
365738,492164,E01019385
365756,177715,E01014965
365764,353099,E01018455
365770,352139,E01018457
365788,425975,E01012613
365792,154785,E01014422
365805,171344,E01014931
365812,173528,E01015008
365812,401479,E01006337
365816,370991,E01018683
365825,405272,E01004895
365827,176262,E01014961
365831,175565,E01014955
365832,171752,E01014935
365839,311311,E01014113
365849,312532,E01014103
365856,153811,E01014425
365862,409070,E01004775
365881,213640,E01022236
365900,150871,E01029068
365905,399403,E01006296
365906,78901,E01020578
365914,400435,E01006333
365917,410031,E01004885
365921,174855,E01014957
365928,372027,E01018699
365940,172430,E01014944
365948,178278,E01014964
365950,176864,E01014959
365952,491593,E01019384
365957,351799,E01033376
365966,168342,E01014396
365979,77715,E01020589
365979,366525,E01018747
365995,333769,E01028877
365997,167608,E01014397
365997,406575,E01004901
366011,372629,E01018703
366013,214260,E01022237
366028,358693,E01018480
366041,173933,E01014928
366044,351559,E01033375
366062,313151,E01014102
366072,173267,E01015002
366073,367432,E01018749
366082,310894,E01014105
366084,391615,E01012465
366095,373685,E01018714
366098,222228,E01014058
366099,426539,E01012618
366115,429099,E01012584
366120,174306,E01014925
366128,352446,E01018456
366145,177430,E01014968
366150,166910,E01014395
366176,394841,E01012475
366177,160708,E01014391
366177,406878,E01033218
366181,402802,E01006243
366193,171014,E01014932
366218,248364,E01014015
366233,400659,E01006330
366246,181954,E01014911
366254,218969,E01022259
366273,369797,E01018680
366279,154900,E01014421
366279,310655,E01014104
366280,405834,E01004893
366291,343401,E01018449
366293,176293,E01014960
366325,312176,E01014140
366335,77067,E01020586
366337,365965,E01018735
366343,171617,E01014942
366345,366279,E01018734
366349,426086,E01012619
366367,171981,E01014941
366369,167636,E01014398
366391,372055,E01018701
366404,80612,E01020576
366414,366906,E01018748
366417,392534,E01012462
366457,77472,E01020588
366471,425707,E01012620
366480,429443,E01012582
366482,176803,E01014969
366483,172752,E01014943
366491,79428,E01020575
366498,218492,E01022258
366510,174910,E01033339
366514,177898,E01014966
366520,334351,E01028875
366523,400077,E01006332
366553,402665,E01006245
366561,78844,E01020577
366562,171304,E01014933
366572,175109,E01033338
366589,312842,E01014138
366602,165286,E01014392
366641,154414,E01014423
366641,406158,E01004891
366654,333639,E01028879
366679,153296,E01014424
366685,172378,E01014945
366691,76640,E01020587
366695,524647,E01019323
366700,373688,E01018717
366707,469324,E01027559
366719,311730,E01014142
366736,427213,E01012623
366744,400474,E01006331
366757,426654,E01012625
366757,427689,E01012658
366758,429873,E01012581
366764,428162,E01012585
366766,399742,E01006335
366773,177223,E01014967
366790,428619,E01012588
366791,399128,E01006297
366817,333472,E01028878
366839,84011,E01020570
366851,158602,E01014459
366852,304479,E01014149
366862,312045,E01014139
366862,366272,E01018733
366871,425911,E01012621
366872,334042,E01028876
366876,159098,E01014460
366898,181352,E01014913
366901,392581,E01012461
366903,176377,E01033336
366905,154851,E01014420
366912,153735,E01014472
366916,275696,E01029001
366918,407484,E01033219
366956,82050,E01020579
366964,170691,E01014866
366967,77213,E01020585
366990,403119,E01006242
366991,79688,E01020574
367001,180853,E01014914
367006,425545,E01012594
367016,404146,E01006241
367045,149549,E01029069
367045,428823,E01012587
367047,79226,E01020572
367047,207043,E01022228
367055,373497,E01018716
367057,81390,E01020580
367062,171439,E01014937
367062,399072,E01006247
367069,312962,E01014137
367076,78470,E01020584
367083,403710,E01006239
367090,428411,E01012586
367137,351204,E01033378
367137,400039,E01006252
367167,83589,E01020571
367171,426462,E01012624
367183,172276,E01014939
367198,90529,E01032641
367201,428090,E01012657
367209,387097,E01012515
367225,302505,E01028840
367239,433409,E01025323
367240,176749,E01033334
367245,192404,E01014989
367253,77828,E01020583
367280,397013,E01012476
367302,308301,E01014147
367304,306660,E01014146
367306,124556,E01029155
367311,311932,E01014143
367312,170223,E01014865
367314,311191,E01014155
367317,79068,E01020573
367317,275918,E01029002
367324,409078,E01004844
367336,301685,E01028841
367338,416274,E01012628
367344,146755,E01029020
367368,425874,E01012593
367399,373738,E01018715
367419,427243,E01012622
367419,429823,E01012583
367421,403015,E01006244
367423,118947,E01029207
367435,181381,E01014912
367466,172104,E01014940
367470,404157,E01006240
367473,171677,E01014936
367487,180721,E01014995
367491,387553,E01012519
367500,428289,E01012656
367522,399557,E01006246
367523,173178,E01014972
367546,373117,E01018719
367569,172625,E01014938
367582,118807,E01029206
367609,167054,E01014454
367609,202020,E01022351
367612,78512,E01020582
367632,301813,E01028838
367638,154233,E01014469
367645,334591,E01028873
367649,372740,E01018720
367658,427829,E01012655
367669,80786,E01020561
367682,408579,E01004897
367691,426491,E01012595
367693,425221,E01012598
367709,352301,E01018508
367722,386863,E01012513
367743,153941,E01014470
367773,303446,E01014148
367785,304579,E01014199
367833,403830,E01006289
367844,429190,E01012645
367859,90317,E01020528
367859,95079,E01020509
367862,353025,E01018491
367867,403373,E01006291
367896,428883,E01012642
367906,78312,E01020581
367907,355937,E01018482
367913,400582,E01006249
367927,79236,E01020554
367943,79848,E01020555
367959,80083,E01020553
367963,81052,E01020560
367985,80334,E01020556
367986,92937,E01020510
367990,310665,E01014154
368009,352433,E01018509
368010,134634,E01029158
368015,309715,E01014156
368016,312022,E01014141
368019,355051,E01018510
368042,423703,E01012591
368063,402840,E01006292
368064,82985,E01020552
368067,304359,E01014200
368093,167284,E01014452
368099,401094,E01006248
368103,426671,E01012596
368113,334673,E01028874
368114,429760,E01012635
368129,422806,E01012652
368154,199592,E01022352
368155,154440,E01014471
368156,428679,E01012644
368157,406984,E01004899
368174,519935,E01019306
368198,325991,E01028869
368206,301396,E01028839
368218,373118,E01018718
368219,425036,E01012599
368250,83005,E01020551
368261,71425,E01020564
368268,410578,E01004840
368280,387277,E01012516
368281,431866,E01025324
368285,404004,E01006287
368303,426306,E01012600
368320,307740,E01014124
368329,303877,E01014161
368344,307028,E01014120
368345,89372,E01020524
368349,423939,E01012590
368368,429218,E01012579
368373,149488,E01029026
368385,199487,E01022353
368390,89895,E01020526
368396,355997,E01018483
368398,407970,E01004835
368414,166731,E01014453
368428,402222,E01006293
368435,354817,E01018511
368440,134952,E01029157
368450,403646,E01006290
368454,70339,E01020566
368454,353786,E01018490
368459,558289,E01027512
368463,309106,E01014158
368465,304803,E01014198
368468,430781,E01012633
368477,428667,E01012643
368478,430043,E01012634
368492,309812,E01014157
368497,409121,E01004837
368502,422906,E01012651
368504,427142,E01012629
368512,306292,E01014121
368537,90196,E01020527
368544,180277,E01014994
368561,410964,E01004841
368567,428973,E01012580
368586,423416,E01012589
368589,426009,E01012601
368603,90739,E01032643
368629,308337,E01014166
368652,520572,E01019307
368653,155565,E01014448
368660,73413,E01033200
368693,270194,E01032193
368696,410525,E01004920
368707,73888,E01020569
368749,71392,E01020565
368767,427034,E01012631
368789,408129,E01004836
368791,218968,E01022230
368806,432288,E01025353
368811,304655,E01014197
368816,405559,E01004892
368826,431370,E01012636
368830,355055,E01018512
368842,423088,E01012648
368851,304923,E01014201
368855,430331,E01012608
368859,429506,E01012577
368863,376453,E01018705
368863,422129,E01012653
368871,378160,E01018598
368876,404553,E01004896
368885,154137,E01014451
368899,305718,E01014123
368910,402224,E01006295
368918,149316,E01029025
368918,307680,E01014164
368924,424904,E01012597
368926,375406,E01018704
368927,433039,E01025352
368931,353428,E01018505
368932,312567,E01014207
368933,310259,E01014150
368960,387007,E01012514
368979,427766,E01012572
368982,356402,E01018485
368985,439065,E01025315
368996,211919,E01022265
368999,357594,E01018474
369000,356964,E01018484
369015,402943,E01006288
369016,429194,E01012578
369028,353964,E01018492
369032,410031,E01004842
369036,184603,E01014929
369054,355665,E01018498
369077,306759,E01014119
369087,90642,E01032644
369096,407080,E01004900
369107,428778,E01012574
369117,426406,E01012604
369121,71792,E01020562
369130,304269,E01014159
369149,410478,E01004919
369175,308479,E01014165
369175,421934,E01012654
369179,311311,E01014152
369207,303868,E01014160
369217,354439,E01018513
369219,425830,E01012603
369220,375001,E01018706
369220,409815,E01004843
369230,312749,E01014205
369232,407537,E01004839
369234,81972,E01020557
369273,427459,E01012630
369300,312161,E01014209
369311,305812,E01014122
369322,427908,E01012575
369326,155136,E01014449
369335,308030,E01014163
369336,89900,E01020523
369347,89373,E01020525
369359,425237,E01012602
369367,310811,E01014153
369369,429487,E01012605
369380,90416,E01032645
369395,353398,E01018507
369402,407897,E01004838
369405,400755,E01006376
369407,402088,E01006294
369407,422899,E01012649
369413,355162,E01018496
369423,401525,E01006381
369425,472834,E01027570
369444,390991,E01012554
369453,429132,E01012606
369472,293967,E01028850
369478,357720,E01018473
369486,427635,E01012573
369489,420954,E01012659
369505,356412,E01018466
369517,388009,E01012517
369531,399939,E01006251
369533,406936,E01004831
369545,430094,E01012607
369573,422623,E01012650
369574,409280,E01004845
369576,313024,E01014206
369595,401127,E01006383
369619,82767,E01020559
369619,357235,E01018459
369623,310101,E01014151
369629,358225,E01018475
369631,410472,E01004921
369698,350022,E01018516
369710,408001,E01004834
369714,411419,E01004924
369716,160312,E01014379
369718,351442,E01018495
369746,353500,E01018506
369754,420795,E01012661
369758,406701,E01004833
369773,427018,E01012632
369791,356790,E01018461
369796,427835,E01012571
369803,387578,E01012518
369804,421769,E01012615
369807,90131,E01020519
369810,409622,E01004923
369832,354842,E01018488
369836,306081,E01014106
369836,422344,E01012646
369843,366642,E01018424
369845,410200,E01004922
369866,304551,E01014162
369867,197034,E01022413
369876,176364,E01014867
369890,357676,E01018472
369907,355983,E01018467
369914,351790,E01018493
369921,365322,E01018427
369941,72329,E01020563
369941,90572,E01020518
369943,422933,E01012647
369945,231400,E01022233
369948,407222,E01004830
369949,312639,E01014208
369968,420403,E01012660
369985,366127,E01018425
369999,422077,E01012617
370003,401936,E01006377
370007,305679,E01014110
370027,242960,E01014027
370035,355362,E01018497
370036,173100,E01014871
370052,408074,E01004827
370057,410764,E01004925
370058,154667,E01014450
370058,400999,E01006385
370068,176086,E01014868
370068,306393,E01014107
370077,428107,E01012576
370082,303332,E01014117
370098,563794,E01027486
370106,409670,E01004868
370121,354294,E01018448
370131,356988,E01018460
370136,303798,E01014118
370169,433902,E01025332
370170,407858,E01004828
370194,313134,E01014125
370195,383973,E01018599
370216,400486,E01006250
370217,356095,E01018462
370219,311139,E01014188
370220,181122,E01014893
370220,407098,E01004832
370221,401578,E01006382
370240,354782,E01018489
370241,89912,E01020520
370249,421004,E01012616
370261,427740,E01012641
370268,365550,E01018426
370270,305961,E01014108
370281,157219,E01014445
370286,564134,E01027485
370291,353751,E01018446
370297,411029,E01004864
370317,83165,E01020558
370318,157651,E01014443
370318,392363,E01005616
370324,401221,E01006384
370333,408396,E01004850
370334,355132,E01018487
370347,191617,E01014884
370347,311702,E01014187
370362,410047,E01004869
370377,238243,E01014039
370409,407718,E01004829
370424,436437,E01025319
370425,256241,E01014001
370426,304243,E01014116
370426,352198,E01018494
370436,308679,E01014191
370439,307244,E01014195
370443,310464,E01014185
370464,409576,E01004870
370469,427153,E01012638
370483,421840,E01012614
370485,408991,E01004871
370486,303684,E01014115
370492,183018,E01015019
370509,313097,E01014126
370510,434219,E01025333
370511,410667,E01004867
370512,357405,E01018479
370538,408031,E01004853
370553,354890,E01018486
370557,391724,E01005619
370557,428384,E01012639
370573,365637,E01018422
370583,305939,E01014109
370583,354505,E01018447
370591,101044,E01020539
370598,313985,E01014128
370613,181655,E01015010
370615,181190,E01014892
370621,293536,E01028836
370630,366730,E01018420
370633,236975,E01014038
370634,356777,E01018476
370638,407066,E01004878
370639,237649,E01014035
370642,364535,E01018419
370646,427914,E01012640
370652,310928,E01014186
370657,364975,E01018423
370661,410938,E01004865
370685,307559,E01014194
370691,180711,E01014896
370706,306918,E01014193
370712,292993,E01028831
370742,280266,E01028858
370742,402160,E01006378
370754,564320,E01027487
370764,354071,E01018445
370765,412257,E01004772
370774,407778,E01004854
370775,392248,E01005618
370781,408666,E01004849
370788,182280,E01015011
370788,183403,E01015022
370788,408263,E01004851
370788,427336,E01012637
370808,122328,E01029156
370808,293906,E01028837
370812,238256,E01014040
370815,410248,E01004866
370817,157239,E01014444
370821,392630,E01005617
370832,313325,E01014127
370837,237148,E01014037
370842,128760,E01029227
370858,308423,E01014192
370858,356336,E01018463
370863,414988,E01004803
370870,182791,E01015020
370893,406927,E01004877
370915,262674,E01032212
370942,413034,E01004768
370944,410755,E01004826
370975,306655,E01014196
370992,181494,E01015013
371003,310015,E01014183
371037,311441,E01014184
371046,157646,E01014442
371046,357009,E01018478
371055,183969,E01015015
371055,390942,E01006108
371065,391287,E01006106
371068,407924,E01004852
371074,312890,E01014169
371078,364612,E01018421
371100,407421,E01004847
371125,355959,E01018464
371143,313988,E01014168
371145,237347,E01014036
371159,412019,E01004774
371165,181068,E01014895
371180,409778,E01004823
371191,411527,E01004766
371216,181954,E01015009
371225,414562,E01004804
371232,401504,E01006380
371253,392993,E01005621
371273,404365,E01005659
371278,183381,E01015021
371285,410498,E01004820
371299,356750,E01018477
371319,410913,E01004825
371323,128511,E01029229
371331,405548,E01004874
371337,409250,E01033217
371347,412680,E01004771
371351,320380,E01014131
371352,427904,E01025079
371354,403733,E01005662
371386,406935,E01004879
371396,293603,E01028833
371415,292774,E01028830
