WZ11CD,BNGEAST,BNGNORTH,LONGITUDE,LATITUDE
E33050279,359558,124950,-2.577991875,51.02248679
E33050441,323043,119747,-3.097430442,50.97197958
E33050656,420471,136757,-1.708833119,51.12972926
E33047666,332215,159765,-2.974370581,51.33291882
E33050657,418079,135074,-1.743102577,51.11467245
E33047667,331857,159459,-2.979449391,51.33013052
E33050654,408786,134204,-1.875886083,51.10706435
E33047664,332176,160181,-2.975009821,51.3366594
E33050655,421435,140802,-1.694815652,51.16606754
E33047665,331843,160390,-2.97981974,51.33849708
E33050652,415769,141093,-1.775835278,51.16886419
E33047662,332886,159658,-2.96471826,51.33203974
E33050653,418965,136431,-1.730379274,51.12684882
E33047663,333068,160464,-2.96225745,51.33930802
E33050448,297739,146016,-3.465149102,51.20417277
E33050650,416754,141655,-1.761725731,51.17389455
E33047660,332982,160804,-2.963552102,51.3423539
E33050449,297464,145378,-3.468896247,51.19839043
E33050651,415830,141520,-1.774951628,51.17270297
E33047661,333431,159542,-2.956866305,51.33106222
E33050658,414303,136810,-1.796975098,51.13039034
E33047668,333521,157101,-2.955124134,51.30912593
E33050659,389286,131873,-2.154340907,51.08606832
E33047669,335005,158804,-2.934141049,51.32460463
E33045446,375023,164835,-2.360282886,51.38200463
E33045447,375003,164750,-2.360569113,51.38124186
E33045444,374958,164812,-2.361213246,51.38179677
E33045445,374943,164761,-2.36143529,51.38133728
E33045442,374851,165119,-2.362771156,51.38455207
E33045443,374839,165051,-2.362949391,51.38393903
E33049666,392933,223735,-2.104151316,51.91210065
E33045440,374958,165199,-2.361250334,51.38527697
E33049667,392249,222649,-2.114063574,51.90232571
E33045441,374926,165241,-2.361714573,51.38565718
E33049664,393256,223676,-2.099448725,51.91157728
E33045656,331995,161574,-2.977861747,51.34915924
E33049665,391959,222574,-2.118275359,51.90164969
E33045657,332260,161676,-2.974079001,51.35010639
E33049662,394489,223133,-2.081508006,51.90670847
E33048437,182167,45458,-5.058116437,50.26882018
E33048434,184097,45238,-5.030940593,50.26755263
E33048435,178050,44883,-5.115460907,50.26212504
E33048432,183137,44956,-5.044239915,50.2646693
E33048433,182980,45303,-5.046635753,50.26772931
E33048228,404337,92127,-1.939916447,50.72874353
E33048430,183022,44609,-5.0456538,50.26150786
E33048229,398436,91799,-2.023519058,50.72580887
E33048431,183424,45759,-5.040670997,50.27198897
E33048606,188051,73582,-4.991535641,50.52354664
E33048687,146186,27165,-5.549863697,50.090245
E33048607,188199,69297,-4.987020335,50.48511724
E33048686,135801,26036,-5.69395941,50.0755882
E33048604,191807,75401,-4.939635218,50.54122894
E33048685,137378,31158,-5.675483295,50.12226288
E33048605,192873,71610,-4.92250647,50.50755692
E33048684,137046,31390,-5.680281502,50.12419748
E33048602,200437,75719,-4.818174174,50.54709192
E33048683,138882,23776,-5.649440527,50.05667064
E33048603,195218,76548,-4.892193104,50.55273374
E33048682,136769,31486,-5.684205736,50.12493357
E33048438,181733,45738,-5.064362666,50.27117536
E33048600,194439,78868,-4.904460885,50.57329781
E33048681,147275,29901,-5.536472032,50.11527718
E33048439,178936,44586,-5.102877697,50.25978857
E33049006,271894,149379,-3.836117171,51.22917619
E33048601,201264,79057,-4.808295109,50.57735908
E33048680,147190,30423,-5.537999724,50.11992367
E33049087,269792,59925,-3.834398143,50.42470816
E33049007,257249,145986,-4.044367406,51.19520735
E33049086,276714,65221,-3.738755269,50.47380809
E33049004,253333,146077,-4.100410761,51.19503999
E33049085,267878,57475,-3.860468773,50.40225745
E33049005,252390,147177,-4.114348221,51.20468074
E33049084,270963,68538,-3.820903448,50.50238425
E33049002,252090,147752,-4.118882748,51.20977097
E33049083,265858,56573,-3.888550805,50.39369091
E33049003,251638,147484,-4.125239294,51.20724524
E33049082,256633,56407,-4.018187831,50.39002506
E33049000,283256,100278,-3.6576452,50.79027568
E33049081,250556,61710,-4.105728577,50.43616797
E33049001,251978,147378,-4.120320774,51.20637854
E33048608,190762,74817,-4.954039876,50.53561057
E33048689,146275,28832,-5.549717518,50.10525159
E33049080,254286,61978,-4.053354142,50.43951276
E33048609,191750,74821,-4.94011064,50.53599535
E33048688,146038,29089,-5.553198856,50.10745235
E33049216,284688,70101,-3.627936521,50.51929998
E33049297,243093,106115,-4.22955504,50.83324052
E33049217,286513,71035,-3.602487008,50.52805104
E33049296,238275,91100,-4.291302538,50.69700412
E33049214,286588,73855,-3.602288339,50.55341984
E33049295,244657,115009,-4.21114365,50.91358644
E33049215,283646,73237,-3.643602579,50.54728626
E33049294,231879,105098,-4.388181799,50.82095778
E33049212,285212,71707,-3.621041333,50.53384229
E33049293,234229,104693,-4.354664271,50.8179923
E33049213,282973,69159,-3.651820845,50.51049189
E33049292,241458,118313,-4.2580415,50.9424034
E33049008,272056,149500,-3.833829341,51.23030614
E33049089,260285,59697,-3.968069801,50.42046749
E33049210,284868,71608,-3.625858377,50.53288509
E33049291,232370,114032,-4.385310413,50.90136765
E33049009,272065,147986,-3.833165654,51.216702
E33049088,273475,63089,-3.783653313,50.45395542
E33049211,285852,72156,-3.612149429,50.53800519
E33049290,234161,104058,-4.35534285,50.81227201
E33049218,287286,71545,-3.591742094,50.5327883
E33049299,244775,109486,-4.207106152,50.86398411
E33049219,286388,71413,-3.604371303,50.53142557
E33049298,237622,98489,-4.30379884,50.76320997
E33050366,316390,130422,-3.194621593,51.06701914
E33050367,316948,127313,-3.18594717,51.03914823
E33050364,316796,129259,-3.188553664,51.05662071
E33050365,313702,131023,-3.233123493,51.07201855
E33050362,341095,109642,-2.838715909,50.88325012
E33050363,327077,113307,-3.038684174,50.91459766
E33050360,330143,111125,-2.994668793,50.89536346
E33050361,332798,107043,-2.956171022,50.85897386
E33050576,407428,183494,-1.894265681,51.5502883
E33050577,402576,178652,-1.964275192,51.50679845
E33050574,407947,178398,-1.886898185,51.50446191
E33050575,406644,185022,-1.905546812,51.56403248
E33050572,405941,182392,-1.915724117,51.54039601
E33050573,404588,181012,-1.935252424,51.52799705
E33050368,322712,126842,-3.103651801,51.0357242
E33050570,406985,182839,-1.90066617,51.54440345
E33050369,323548,128477,-3.092072825,51.05053567
E33050571,407944,182304,-1.886858033,51.53958148
E33050746,383111,160784,-2.243880528,51.34588062
E33050747,382636,160979,-2.250710027,51.34762435
E33050744,382192,160931,-2.257070383,51.3471769
E33050745,382625,159745,-2.250799713,51.33652531
E33050742,381913,161455,-2.261114002,51.35188126
E33050743,382935,161407,-2.246429157,51.35148075
E33050578,402315,178635,-1.968038762,51.50664247
E33050740,381570,163089,-2.266113959,51.36655709
E33050579,385008,177166,-2.217330173,51.49324068
E33050741,386276,161999,-2.198478041,51.35689474
E33050748,382635,160520,-2.250693399,51.34349697
E33050749,389590,160388,-2.150837494,51.34247571
E33045576,357777,173053,-2.609058479,51.45486889
E33045577,357887,173106,-2.607481816,51.45535612
E33045574,358017,173627,-2.605676564,51.46004978
E33045575,358013,173072,-2.605669229,51.45506197
E33045572,358092,173428,-2.604578671,51.45827085
E33045573,358182,173516,-2.603284397,51.45906787
E33045570,358266,173449,-2.602067086,51.45847079
E33045571,358390,173357,-2.600278474,51.4576522
E33045746,366548,178660,-2.483369725,51.50587152
E33045747,369429,182237,-2.442170954,51.53819507
E33045744,363712,189902,-2.525391417,51.60677963
E33045745,363688,189981,-2.525745937,51.60748578
E33045742,363435,190638,-2.529466804,51.61337635
E33045743,363956,189321,-2.521810778,51.60156893
E33047976,253044,53088,-4.067355039,50.35930513
E33045578,358051,172607,-2.605063173,51.45088435
E33045740,366324,190087,-2.487692508,51.60860422
E33047977,253397,53279,-4.06246564,50.36110925
E33045579,358822,172352,-2.593940355,51.44864707
E33045741,363550,190369,-2.527780993,51.61096357
E33046146,203913,52778,-4.757164447,50.34219899
E33047974,247341,54012,-4.14783676,50.36615574
E33046147,203747,53028,-4.759619897,50.34438964
E33047975,252186,53708,-4.079648728,50.36466119
E33046144,147621,30009,-5.531717153,50.11639033
E33047972,246562,55044,-4.159204624,50.37523348
E33046145,151659,40091,-5.481923241,50.20859885
E33047973,247064,54401,-4.151896558,50.36958006
E33046142,147403,30355,-5.534986641,50.11940304
E33047970,246419,53663,-4.160654223,50.36277654
E33046143,147297,30299,-5.536432496,50.11885206
E33047971,247363,54941,-4.14791512,50.3745159
E33046140,147042,30319,-5.539996317,50.11893061
E33045748,370037,182688,-2.433453253,51.54228865
E33046141,147512,30471,-5.533537385,50.12049322
E33045749,369559,182036,-2.440278887,51.53640037
E33046356,288494,92435,-3.580989724,50.72081208
E33046357,294173,72899,-3.494984858,50.54624868
E33046354,296190,78801,-3.468177579,50.59966978
E33046355,284602,67050,-3.628204306,50.49185611
E33046352,286993,70941,-3.595689417,50.52730211
E33047978,249687,52412,-4.114235095,50.35238156
E33046353,286959,71139,-3.596233293,50.52907465
E33047979,249979,52464,-4.110166293,50.35292607
E33046148,203758,52761,-4.759325862,50.3419955
E33046350,285890,71290,-3.611355445,50.53022939
E33046149,203795,52690,-4.758764206,50.34137129
E33046351,286598,71313,-3.601374755,50.5305728
E33046526,401758,201488,-1.975950335,51.71212509
E33046527,401980,201736,-1.972735006,51.71435321
E33046524,394291,216844,-2.084288907,51.85016333
E33046525,402073,201634,-1.97138885,51.71342993
E33046522,416782,220584,-1.757595887,51.88356385
E33046523,410373,240006,-1.850121526,52.05833921
E33046520,393504,224229,-2.095846931,51.9165536
E33046358,247414,125954,-4.176549052,51.01266796
E33046521,417739,235568,-1.742924249,52.01825399
E33046359,245429,126801,-4.205186026,51.01974775
E33046736,341867,126744,-2.830484018,51.03709842
E33046737,334115,104764,-2.937040672,50.83863667
E33046734,344121,109715,-2.795717971,50.88421071
E33046735,342088,126914,-2.827364391,51.03864754
E33046732,332173,108513,-2.965318148,50.8721243
E33046733,344610,109556,-2.788750533,50.88282875
E33046528,402168,201945,-1.970017791,51.7162254
E33046730,352816,116716,-2.673032822,50.9479364
E33046529,402389,201999,-1.966818084,51.71671107
E33046731,332215,108386,-2.964693392,50.87098502
E33047136,358962,173040,-2.592003161,51.45484711
E33047137,358879,172872,-2.593182324,51.4533279
E33047134,358917,173168,-2.592671617,51.45599134
E33047135,358800,173090,-2.59434804,51.45528374
E33047133,358939,173107,-2.592351334,51.45544393
E33047130,358866,172958,-2.593381421,51.45409707
E33046738,371120,128080,-2.413395097,51.05133653
E33047131,358657,172944,-2.596392385,51.45395773
E33046739,370480,128736,-2.422584334,51.05719808
E33047387,359740,175196,-2.581058803,51.4742872
E33047306,357949,178557,-2.60725055,51.50436784
E33047386,358200,174994,-2.603207215,51.47235766
E33047307,358249,178432,-2.602909039,51.50326953
E33047385,362187,174749,-2.545782982,51.47042998
E33047304,358361,178602,-2.601316287,51.50480983
E33047384,361495,175852,-2.555860976,51.48030053
E33047305,358560,177757,-2.598350139,51.4972264
E33047383,362320,174374,-2.543827119,51.46707205
E33047302,359034,178715,-2.591633166,51.50587433
E33047382,362564,175338,-2.54041753,51.47575371
E33047303,357485,177940,-2.613852525,51.49879413
E33047138,359419,172903,-2.585421762,51.45364125
E33047381,362701,175490,-2.538454658,51.47713457
E33047300,356334,179151,-2.630588554,51.50959424
E33047139,358982,173241,-2.59174566,51.4566498
E33047380,364006,175560,-2.519675745,51.47784912
E33047301,357036,179131,-2.620464089,51.5094633
E33047516,360589,170979,-2.568366738,51.43642892
E33047597,347126,170991,-2.762032532,51.435437
E33047517,361340,170429,-2.557500769,51.43153654
E33047596,341098,171133,-2.848760068,51.43612027
E33047514,360831,170602,-2.564837507,51.43305264
E33047595,340483,171594,-2.857693518,51.4401991
E33047515,360366,170620,-2.571538482,51.4331849
E33047594,340645,171396,-2.855325998,51.4384367
E33047512,360298,171150,-2.572565491,51.4379501
E33047593,341033,170834,-2.849647706,51.43342477
E33047513,360712,170161,-2.566502877,51.42908401
E33047592,339991,170775,-2.864630527,51.43277868
E33047389,358709,175239,-2.595904058,51.47459943
E33047308,354378,178253,-2.658655679,51.50135957
E33047510,356843,171064,-2.622255321,51.43691562
E33047591,340097,171435,-2.863212556,51.43872683
E33047388,359343,174838,-2.586728191,51.47103287
E33047309,354542,178654,-2.656342066,51.50498274
E33047511,356276,170143,-2.630309684,51.42859392
E33047590,340440,171154,-2.858228749,51.43623815
E33049976,386138,203085,-2.202098546,51.72631146
E33048146,408733,92006,-1.877637393,50.72760549
E33049977,383946,204006,-2.233872387,51.73452957
E33048147,409142,92325,-1.871833966,50.7304763
E33049974,385326,205442,-2.213954495,51.7474792
E33045926,400483,95621,-1.994515113,50.76018429
E33048144,409608,91675,-1.865243259,50.72462071
E33049975,384546,204683,-2.225211381,51.74063468
E33045927,401757,93640,-1.976467942,50.74236359
E33048145,409125,91383,-1.872091343,50.72199761
E33049972,383930,205241,-2.234155758,51.74563486
E33045924,400438,95916,-1.995152672,50.76283177
E33048142,408352,91247,-1.883053023,50.72078683
E33049973,385637,204737,-2.209420491,51.74114716
E33047518,361579,171024,-2.55412316,51.436897
E33047599,345189,169828,-2.789706786,51.42479583
E33045925,400483,95673,-1.994517033,50.76064574
E33048143,408057,91148,-1.887235243,50.71990516
E33049970,384803,206041,-2.221550821,51.75284864
E33047519,361541,170541,-2.554617115,51.43255674
E33047598,345906,169980,-2.779427167,51.42622803
E33045922,406155,92338,-1.914159574,50.7306261
E33048140,408913,91398,-1.875099879,50.7221423
E33049971,385578,205001,-2.210286929,51.74352326
E33045923,406287,92343,-1.912287259,50.73066963
E33048141,408794,91518,-1.876789649,50.72322162
E33045920,405887,91908,-1.917959875,50.72676471
E33048356,240604,69755,-4.249187234,50.5058353
E33045921,406170,92622,-1.913938797,50.73318479
E33048357,243563,68853,-4.207112971,50.49853223
E33048354,414190,180507,-1.796866534,51.52330552
E33048355,415867,179280,-1.772747627,51.51222976
E33048352,414542,181147,-1.791766847,51.5290501
E33048353,414474,179872,-1.79280307,51.51758786
E33049978,385216,203049,-2.215444769,51.72595882
E33048148,409609,91884,-1.865229543,50.72649703
E33048350,418739,179720,-1.731336184,51.51609347
E33049979,383946,204386,-2.233884356,51.73794695
E33048149,408667,91413,-1.878579232,50.72227898
E33048351,412901,181206,-1.815415015,51.52962012
E33048526,177834,28587,-5.108956713,50.11570306
E33045928,401651,93388,-1.977967783,50.7400985
E33048527,172967,29312,-5.17736046,50.12037086
E33045929,401138,93593,-1.985238947,50.74194318
E33048524,176176,27649,-5.131565838,50.1066533
E33048525,178656,32642,-5.099835911,50.15242144
E33048522,173587,34485,-5.171778441,50.16705812
E33048523,178110,31387,-5.106730783,50.14095189
E33048520,170077,34242,-5.220703164,50.16352348
E33048358,240911,71148,-4.245462183,50.51844084
E33048521,163877,35540,-5.308159628,50.17273766
E33048359,242396,71062,-4.22449541,50.51807418
E33048736,194958,55374,-4.884259827,50.36246188
E33048737,207057,54258,-4.713785541,50.35653578
E33048734,194354,53005,-4.891449893,50.34097569
E33048735,196246,55857,-4.866436462,50.36725164
E33048732,196270,52817,-4.864449412,50.33995739
E33048733,194818,53257,-4.885068131,50.3434062
E33048528,176133,37316,-5.137852958,50.19344931
E33048730,210509,59671,-4.668036718,50.40628586
E33048529,170713,26865,-5.20737477,50.09752942
E33048731,199516,52650,-4.818810759,50.33956844
E33049136,273378,44708,-3.778830914,50.28870597
E33049137,273806,44682,-3.77280605,50.28856773
E33046916,400182,172496,-1.99877164,51.45144731
E33046997,292269,92488,-3.527546791,50.7220015
E33049134,273062,43875,-3.782972994,50.28114852
E33046917,400351,172644,-1.996344162,51.45277404
E33046996,292189,92750,-3.528763407,50.72434009
E33049135,273748,44139,-3.773443511,50.28367034
E33046914,350452,176158,-2.714907703,51.48219478
E33046995,292166,92805,-3.529101913,50.72482799
E33049132,254322,52357,-4.049112379,50.3530544
E33046915,400364,172333,-1.996152502,51.44998062
E33046994,292319,92687,-3.52690471,50.72379539
E33049133,273772,43373,-3.772847918,50.27679026
